Date,Open,High,Low,Close,Adj Close,Volume
26-07-2017,76.013718,77.539444,75.686783,76.694847,75.185226,6273285
27-07-2017,76.694847,77.294235,74.92392,75.468819,73.98333,7645534
28-07-2017,75.250862,75.931984,74.351768,75.577797,74.090172,3323407
31-07-2017,75.577797,76.149948,74.678711,75.141876,74.054764,3185169
01-08-2017,75.141876,76.749336,75.141876,76.395149,75.289902,4837408
02-08-2017,76.667603,78.384041,76.585869,77.348732,76.229698,8038370
03-08-2017,77.430466,77.730164,74.705956,75.060143,73.974213,4567580
04-08-2017,74.978409,75.877495,74.215546,75.196365,74.108467,4232805
07-08-2017,75.441574,76.776581,75.196365,76.34066,75.236214,4115633
08-08-2017,76.367905,76.940056,73.779625,74.842186,73.759407,5253069
09-08-2017,74.651466,74.651466,65.742332,67.703979,66.724464,9968105
10-08-2017,66.750397,67.159073,61.710064,63.126808,62.213524,9423614
11-08-2017,62.11874,63.099564,57.759529,61.955269,61.058937,9495491
14-08-2017,62.663643,64.243851,60.919956,63.562729,62.643135,5295042
16-08-2017,62.11874,63.453747,59.421478,62.772621,61.86446,12736794
17-08-2017,62.936092,64.025894,61.19241,61.791798,60.897831,6875611
18-08-2017,61.165161,61.846291,60.238831,61.165161,60.280258,5649934
21-08-2017,61.573837,62.037003,58.168205,58.576881,57.729424,5089527
22-08-2017,59.149029,59.584949,57.105648,57.923,57.085003,7407672
23-08-2017,58.549637,60.211586,58.304432,59.966381,59.098816,8584999
24-08-2017,60.320564,60.429546,58.903824,59.475967,58.615501,8056806
28-08-2017,63.807934,65.960297,62.690887,64.952225,64.012527,29813304
29-08-2017,63.971405,66.886627,63.617218,64.816002,63.878284,18008160
30-08-2017,65.60611,71.84523,65.469879,69.829094,68.81884,30155980
31-08-2017,72.471863,72.989517,69.774605,72.226654,71.181717,43525545
01-09-2017,72.33564,75.659538,71.572777,74.43351,73.356651,32679896
04-09-2017,74.215546,74.351768,69.74736,71.273079,70.241936,18357593
05-09-2017,71.600021,73.616158,71.273079,72.526352,71.477074,11848407
06-09-2017,70.891647,71.981453,70.019806,71.273079,70.241936,12783470
07-09-2017,71.627266,72.608086,70.646446,71.055122,70.02713,7770281
08-09-2017,71.327568,71.817978,68.848267,69.529396,68.523491,6971107
11-09-2017,70.019806,72.117676,69.856339,71.191345,70.161392,6951762
12-09-2017,71.817978,73.507172,71.055122,72.989517,71.933548,10505454
13-09-2017,72.962273,73.289215,71.000633,71.245834,70.215096,5706700
14-09-2017,71.382057,72.63533,70.646446,71.872475,70.832664,6454072
15-09-2017,70.864403,71.790733,70.401237,71.191345,70.161392,7230572
18-09-2017,71.736244,72.417374,70.891647,71.300323,70.268799,4911385
19-09-2017,71.354813,72.035942,70.891647,71.382057,70.349335,4268999
20-09-2017,71.790733,71.790733,70.346748,70.510216,69.490105,4512226
21-09-2017,70.510216,71.354813,68.058167,69.583885,68.577179,5582608
22-09-2017,69.12072,69.12072,65.933044,66.341721,65.38192,5068371
25-09-2017,66.423462,66.505196,61.982513,63.562729,62.643135,6702097
26-09-2017,63.535484,65.497124,62.554661,64.625282,63.690315,7843415
27-09-2017,65.1157,65.824066,61.655575,62.254967,61.354294,6787630
28-09-2017,62.554661,63.617218,61.791798,62.82711,61.918159,5966330
29-09-2017,63.208542,64.134872,62.908848,63.372013,62.455181,4897720
03-10-2017,63.50824,63.535484,60.129848,60.919956,60.038597,10619689
04-10-2017,61.137917,63.181297,60.974445,62.82711,61.918159,11902628
05-10-2017,63.535484,67.131828,63.263031,66.259987,65.301369,19893119
06-10-2017,66.968361,68.112656,66.341721,67.268059,66.294853,11055196
09-10-2017,65.388145,66.450706,63.807934,65.006714,64.066231,13791758
10-10-2017,65.1157,66.477951,65.1157,65.524368,64.576401,6910072
11-10-2017,66.014786,67.240814,64.080383,64.816002,63.878284,7825089
12-10-2017,65.388145,65.824066,64.570793,65.442635,64.495842,3939302
13-10-2017,65.824066,66.014786,65.1157,65.306412,64.361595,3528261
16-10-2017,65.742332,65.9058,63.480991,63.971405,63.045898,4904567
17-10-2017,64.216606,64.816002,63.780689,64.352837,63.421818,3021964
18-10-2017,64.298347,67.322548,63.671707,66.804893,65.838394,10564364
19-10-2017,67.159073,69.202454,66.668663,68.43959,67.449448,4913758
23-10-2017,68.875519,70.72818,68.221634,69.175209,68.174423,8950521
24-10-2017,69.202454,69.938072,68.330612,68.821022,67.825348,4607943
25-10-2017,69.12072,70.401237,67.594994,69.583885,68.577179,5888478
26-10-2017,69.474907,71.790733,68.739288,71.382057,70.349335,7526631
27-10-2017,71.872475,72.417374,70.019806,70.809914,69.785477,6223089
30-10-2017,71.191345,74.324524,70.346748,73.125748,72.067802,9970100
31-10-2017,73.398193,73.398193,70.864403,72.090431,71.04747,5377681
01-11-2017,72.362885,73.725136,71.981453,72.526352,71.477074,4099352
02-11-2017,72.63533,73.888603,71.84523,72.662575,71.611336,4093488
03-11-2017,73.016762,77.757408,72.417374,76.558624,75.451019,12055417
06-11-2017,78.029854,82.525291,77.730164,81.571716,80.391579,23094679
07-11-2017,81.598961,82.988457,76.940056,80.836098,79.666611,13500041
08-11-2017,80.672623,86.312355,79.773537,82.552536,81.358208,25171927
09-11-2017,82.743248,84.950104,81.244774,84.132751,82.915565,9036184
10-11-2017,84.105507,86.230621,82.716003,85.222549,83.989594,10508253
13-11-2017,85.603981,87.293175,82.198349,83.26091,82.056335,10686118
14-11-2017,82.824989,86.312355,82.552536,84.650406,83.425735,11548080
15-11-2017,84.350708,84.895615,79.610069,80.127724,78.968475,7782830
16-11-2017,79.010681,79.55558,76.068214,78.874451,77.733337,10159450
17-11-2017,79.828033,86.503067,79.664558,85.331535,84.097,15663475
20-11-2017,85.522247,88.274002,85.031837,87.402161,86.137665,15919341
21-11-2017,87.729095,88.110527,82.933968,83.615089,82.405388,9886154
22-11-2017,84.078262,86.748276,83.12468,85.985413,84.741417,9094343
23-11-2017,86.094391,86.3396,81.571716,83.097435,81.895226,8674970
24-11-2017,83.151924,84.67765,81.735184,83.506111,82.297997,6903783
27-11-2017,81.735184,82.933968,80.018745,82.416313,81.223961,8443699
28-11-2017,82.389069,83.206413,80.400177,81.108543,79.935104,5184110
29-11-2017,81.108543,81.435486,79.55558,80.345688,79.183281,4860242
30-11-2017,79.828033,81.46273,79.06517,79.882523,78.72683,4958806
01-12-2017,80.100479,82.470802,76.313416,77.566689,76.444504,9676577
04-12-2017,77.811897,79.446602,71.790733,77.702911,76.578751,12792602
05-12-2017,77.730164,79.991501,76.040962,79.419357,78.270363,8662641
06-12-2017,78.302307,80.318443,76.994545,77.512199,76.390793,7070494
07-12-2017,77.757408,81.16304,77.430466,80.400177,79.237,6141639
08-12-2017,81.299263,83.12468,80.972321,82.307327,81.116547,9632929
11-12-2017,83.042946,84.051018,81.571716,83.533356,82.324844,8346215
12-12-2017,83.860298,84.623161,81.217529,83.12468,81.922073,14052062
13-12-2017,81.735184,83.587845,79.664558,80.372932,79.210144,14168202
14-12-2017,80.100479,81.898651,77.839142,80.945076,79.774002,8661813
15-12-2017,84.432442,84.895615,82.116615,84.568672,83.345169,17693281
18-12-2017,80.645378,90.698807,76.122704,87.156952,85.896011,66541253
19-12-2017,87.129707,88.110527,84.922859,87.402161,86.137665,14853348
20-12-2017,87.184196,88.846146,85.930923,87.701851,86.433029,11399943
21-12-2017,87.729095,89.881454,87.320419,88.600937,87.319107,10145045
22-12-2017,88.791656,90.426361,87.783585,88.764412,87.480217,8437720
26-12-2017,88.818901,90.017685,87.701851,88.927879,87.641319,5369778
27-12-2017,88.818901,92.279022,88.491959,90.426361,89.118126,16657198
28-12-2017,90.453606,91.107483,89.091347,90.04493,88.742203,6887899
29-12-2017,89.908699,91.679634,89.309311,90.644318,89.332916,7840092
01-01-2018,90.34462,92.551476,89.908699,90.48085,89.171814,7745247
02-01-2018,90.508095,91.216469,88.355736,89.309311,88.017242,4977129
03-01-2018,89.309311,98.218445,89.309311,96.011597,94.622551,39032205
04-01-2018,95.902618,100.91571,94.894547,99.880394,98.435379,22778210
05-01-2018,100.697746,105.874306,99.389984,105.247673,103.725006,21144683
08-01-2018,104.947975,109.525146,104.784508,107.045845,105.497162,15147523
09-01-2018,107.890442,108.408096,105.765327,106.746147,105.201797,8653790
10-01-2018,106.855133,111.078117,106.800636,108.326363,106.759163,21411711
11-01-2018,107.890442,110.996384,106.555435,109.906578,108.316513,10238800
12-01-2018,110.070045,111.023628,105.847061,108.953003,107.376732,9577781
15-01-2018,109.525146,110.179031,107.50901,107.99942,106.436943,5453962
16-01-2018,108.271873,108.489838,102.550407,106.037781,104.503685,13454300
17-01-2018,105.819817,112.086182,102.38694,111.459549,109.847015,17383941
18-01-2018,112.249657,113.067001,102.822861,106.391968,104.852745,24303136
19-01-2018,106.391968,109.525146,102.741127,108.816772,107.242477,25753085
22-01-2018,107.890442,110.260765,106.800636,108.380852,106.812851,10534230
23-01-2018,108.653305,111.840981,106.855133,111.377808,109.766457,13877472
24-01-2018,111.323318,113.094254,108.980247,111.977203,110.357178,14325102
25-01-2018,111.70475,117.562439,109.961067,116.82682,115.136635,24286217
29-01-2018,117.480705,120.150719,114.756195,116.254677,114.572762,14632536
30-01-2018,114.974159,116.363655,113.067001,115.137627,113.47187,7873404
31-01-2018,114.402016,119.197144,113.966095,116.172943,114.492218,14190496
01-02-2018,116.063957,118.270813,110.996384,116.608864,114.921829,9002862
02-02-2018,116.063957,116.063957,106.310226,107.454521,105.899925,12747646
05-02-2018,100.861214,109.525146,100.098358,108.68055,107.108223,11825552
06-02-2018,100.806725,107.99942,99.553452,106.419212,104.879593,10865044
07-02-2018,108.735039,110.478722,106.310226,107.209312,105.658272,7308821
08-02-2018,108.026665,112.33139,107.291054,111.432304,109.820152,8147287
09-02-2018,108.980247,115.437325,107.69973,114.483749,112.827461,11122413
12-02-2018,115.083138,119.496841,115.083138,118.379791,116.66713,13340428
14-02-2018,119.060921,121.785423,118.107338,119.578575,117.848572,12691224
15-02-2018,120.477661,121.322258,114.78344,117.01754,115.324593,9129656
16-02-2018,117.589684,119.033676,111.595772,113.230476,111.592316,10018309
19-02-2018,111.70475,113.039757,109.252693,110.560455,108.96093,8936687
20-02-2018,110.070045,110.914642,106.255737,107.890442,106.329536,11610335
21-02-2018,108.598816,109.252693,106.419212,107.563499,106.007332,7621480
22-02-2018,106.800636,111.40506,105.60186,110.778419,109.175728,16437924
23-02-2018,111.432304,112.113426,109.7976,111.350563,109.739609,9189024
26-02-2018,111.70475,113.257721,110.887398,112.031693,110.410873,5353014
27-02-2018,112.249657,114.347519,109.634125,112.8218,111.18956,10994042
28-02-2018,111.677505,113.31221,110.342499,110.914642,109.309982,7114891
01-03-2018,110.914642,112.631081,107.99942,108.517082,106.947113,6606714
05-03-2018,108.435341,110.451477,107.209312,109.470657,107.886902,7142031
06-03-2018,110.342499,110.805664,98.136711,101.460609,99.992729,14797586
07-03-2018,99.662437,101.051933,92.197289,93.831993,92.47448,39901321
08-03-2018,94.812813,96.665482,87.184196,92.061066,90.729179,35549750
09-03-2018,92.061066,92.905663,84.268974,85.059082,83.828499,31361197
12-03-2018,86.3396,89.581764,81.735184,88.410225,87.131149,36867220
13-03-2018,88.301247,89.636253,85.549492,87.047974,85.788612,27822361
14-03-2018,85.440514,90.017685,85.304291,89.227577,87.936676,24472244
15-03-2018,89.091347,92.87841,88.927879,91.025749,89.708839,24216374
16-03-2018,91.270958,91.788612,86.721031,87.45665,86.191376,22765608
19-03-2018,87.184196,88.274002,84.268974,87.511139,86.245071,21394394
20-03-2018,86.612053,89.036858,86.257866,87.701851,86.433029,17242124
21-03-2018,88.137772,90.535339,87.810837,88.38298,87.104309,14220268
22-03-2018,88.491959,89.282066,86.394089,86.884499,85.627502,11326269
23-03-2018,84.459686,85.113571,81.02681,83.07019,81.86837,18236099
26-03-2018,83.097435,90.589828,82.14386,89.227577,87.936676,22902521
27-03-2018,90.399117,91.379936,86.421333,87.129707,85.869156,22051871
28-03-2018,86.584808,88.219505,84.296219,85.222549,83.989594,21470217
02-04-2018,85.712959,88.519203,82.389069,87.674606,86.406181,18337901
03-04-2018,86.230621,88.982368,85.304291,88.491959,87.2117,21100128
04-04-2018,88.519203,90.671562,80.154968,82.525291,81.33136,61208164
05-04-2018,85.335617,98.135963,81.004677,94.863693,93.491257,42856294
06-04-2018,95.120338,99.226715,94.767448,96.082771,94.692696,16557821
09-04-2018,96.371506,97.526421,93.452126,94.414558,93.048615,8024416
10-04-2018,95.280746,96.852722,94.125832,94.79953,93.428024,7711830
11-04-2018,94.99202,95.441154,91.495178,92.746346,91.404541,7993153
12-04-2018,92.778427,93.869179,86.394295,87.324646,86.061287,12107380
13-04-2018,90.083618,91.751831,88.287079,89.441994,88.147987,18682047
16-04-2018,88.992859,91.046043,87.902107,90.308182,89.001656,7913136
17-04-2018,90.757317,91.719749,88.415398,89.506157,88.211227,5496341
18-04-2018,90.46859,90.46859,87.067993,87.741699,86.47229,5139668
19-04-2018,86.939674,91.302696,86.618858,90.885643,89.570755,9986051
20-04-2018,90.46859,90.46859,87.260483,88.351234,87.073006,6122099
23-04-2018,89.185349,91.110207,88.287079,89.666565,88.369324,6960812
24-04-2018,90.179855,90.661072,87.805862,88.479561,87.199478,5641426
25-04-2018,88.543724,89.506157,87.677536,88.254997,86.97818,4277522
26-04-2018,88.543724,90.949806,87.260483,90.179855,88.875183,4409996
27-04-2018,90.436508,95.34491,89.987373,90.981888,89.665611,11783652
30-04-2018,91.334778,92.650101,88.928696,89.891129,88.59063,3973908
02-05-2018,90.051537,90.789398,79.689354,83.02578,81.824608,13025322
03-05-2018,83.410751,83.731567,79.111893,81.100922,79.927597,20057125
04-05-2018,81.293404,84.982727,80.619705,81.22924,80.054047,20059687
07-05-2018,81.550056,83.346596,80.106407,81.870865,80.686401,19006661
08-05-2018,82.287918,85.656425,80.715942,84.341103,83.120903,7209269
09-05-2018,83.667404,84.341103,82.159592,82.801216,81.603294,5556490
10-05-2018,83.346596,83.859894,80.651787,81.261322,80.085686,7504479
11-05-2018,81.838783,83.02578,79.176056,81.999191,80.812866,9263105
14-05-2018,82.031273,82.12751,78.021133,79.561028,78.409981,7854960
15-05-2018,79.561028,83.057861,77.828651,79.111893,77.967354,10525423
16-05-2018,78.919411,80.074326,77.411598,78.983566,77.840881,6247641
17-05-2018,79.817673,80.587624,78.14946,79.176056,78.030571,4922000
18-05-2018,79.432701,79.561028,75.422569,76.096275,74.995354,6429588
21-05-2018,76.352921,77.571999,74.428055,75.839622,74.742409,4982120
22-05-2018,76.930382,79.240219,75.871704,78.438194,77.303391,5766771
23-05-2018,78.277786,78.566513,74.941353,75.326324,74.236542,3996194
24-05-2018,75.711304,77.315353,74.203491,76.449165,75.34314,6809081
25-05-2018,76.385002,80.780106,75.743385,80.074326,78.915855,8545640
28-05-2018,79.496864,84.373184,79.496864,83.186188,81.982697,7804639
29-05-2018,82.12751,82.993698,78.759003,79.368546,78.220284,6376433
30-05-2018,78.341949,80.330971,77.956978,79.176056,78.030571,3324790
31-05-2018,79.561028,79.721436,77.154945,77.636162,76.512962,7144834
01-06-2018,77.636162,78.406113,74.139328,76.705811,75.596069,9722786
04-06-2018,76.962463,77.636162,72.92025,74.588463,73.509354,8032675
05-06-2018,74.428055,75.262169,72.535278,74.043083,72.97187,4918698
06-06-2018,74.107246,76.769974,73.433548,75.871704,74.774033,6253502
07-06-2018,75.871704,82.255836,75.871704,80.459297,79.29525,17145197
08-06-2018,80.042244,81.61422,78.630676,81.036758,79.864357,8320813
11-06-2018,81.935028,85.239372,81.42173,82.287918,81.097412,10227843
12-06-2018,81.678375,82.704971,80.940514,81.902946,80.718018,3525932
13-06-2018,82.480408,85.111053,82.32,82.865379,81.666527,10410157
14-06-2018,82.448326,86.522621,81.61422,85.94516,84.701752,15420224
15-06-2018,86.618858,88.030426,84.309029,84.982727,83.753242,13898773
18-06-2018,85.271454,87.260483,83.699486,86.201805,84.954674,13121499
19-06-2018,85.078972,86.971756,82.704971,83.346596,82.140778,8714922
20-06-2018,82.769135,84.918564,82.704971,84.533592,83.3106,7630630
21-06-2018,84.501511,85.143135,82.448326,83.314514,82.109169,5664223
22-06-2018,83.282433,84.052376,81.838783,83.635323,82.425323,6427410
25-06-2018,83.410751,84.116539,81.293404,81.485893,80.306992,4307412
26-06-2018,80.330971,84.052376,80.330971,82.865379,81.666527,8685766
27-06-2018,82.12751,82.12751,72.182381,73.850601,72.782173,18195059
28-06-2018,72.824005,74.203491,69.744225,70.161278,69.146225,13624874
29-06-2018,70.642494,73.27314,70.642494,72.599442,71.54911,9766020
02-07-2018,72.37487,72.984413,64.707497,67.402306,66.427177,22074830
03-07-2018,67.113579,69.263008,65.830338,68.172249,67.185974,11787383
04-07-2018,68.20433,69.776306,66.568199,69.1026,68.102859,11036532
05-07-2018,69.327171,69.327171,67.081497,67.947685,66.964653,6545131
06-07-2018,67.209824,72.310707,65.926575,71.187874,70.157974,19356589
09-07-2018,71.540764,72.72776,69.744225,71.637009,70.600594,9358024
10-07-2018,72.503197,74.011002,71.925735,73.208977,72.149826,8739556
11-07-2018,73.46563,80.52346,73.208977,79.625191,78.473228,41430172
12-07-2018,79.849754,81.165077,77.828651,79.753517,78.599693,12897744
13-07-2018,79.978081,84.822319,78.50235,84.469429,83.247375,40819011
16-07-2018,84.052376,86.522621,82.897461,85.720589,84.480431,28399661
17-07-2018,86.65094,90.853561,86.10556,88.736214,87.452423,30615637
18-07-2018,88.704132,92.393456,87.228401,91.238533,89.918549,24172884
19-07-2018,92.008476,98.937988,90.500671,96.916878,95.51474,22465016
20-07-2018,97.590584,105.675011,96.05069,104.552177,103.039581,42113359
23-07-2018,103.525581,110.615494,102.017769,109.845551,108.256355,36429184
24-07-2018,109.717224,120.624786,105.963737,119.373627,117.646599,84444898
25-07-2018,118.699921,131.724838,117.865814,128.195908,126.34124,88858638
26-07-2018,124.667,129.575394,121.298485,126.880592,125.044952,66162047
27-07-2018,127.073074,132.655182,122.228836,125.693588,124.266876,44416991
30-07-2018,126.527702,128.580887,123.41584,124.185783,122.776184,21685477
31-07-2018,124.12162,127.169319,122.581726,125.404861,123.98143,13956426
01-08-2018,125.757751,126.784348,122.966705,123.993294,122.585884,8364175
02-08-2018,123.832893,129.414993,119.020729,126.078568,124.647484,26533948
03-08-2018,124.795319,131.083206,124.47451,127.137238,125.694138,31802007
06-08-2018,128.324234,129.70372,125.886078,127.169319,125.725861,13783939
07-08-2018,126.399376,126.591866,119.758598,122.004272,120.619431,21206813
08-08-2018,116.807137,133.906342,114.850197,128.09967,126.645645,55314801
09-08-2018,130.890717,132.751419,127.169319,128.548813,127.089706,23748439
10-08-2018,128.09967,129.54332,125.821915,127.778862,126.328484,14473803
13-08-2018,125.757751,127.554291,123.672485,124.731163,123.315376,11210689
14-08-2018,124.923645,131.788986,124.8274,129.799973,128.326645,20777577
16-08-2018,127.361809,132.173965,127.361809,130.184937,128.70726,14732446
17-08-2018,129.607483,132.623108,128.773376,130.281189,128.802414,8569903
20-08-2018,130.345352,137.467346,129.70372,136.344498,134.796906,30872546
21-08-2018,137.306931,142.439911,136.055771,136.857803,135.304352,34411752
23-08-2018,137.627747,138.108963,130.95488,135.285828,133.750244,22438632
24-08-2018,134.740448,137.627747,133.040161,133.970505,132.44986,12187310
27-08-2018,134.932938,136.857803,133.008072,135.927444,134.384583,12303976
28-08-2018,136.44075,149.176926,134.387558,147.380386,145.70752,56713612
29-08-2018,148.663635,151.839661,141.092499,143.274017,141.647751,44981172
30-08-2018,142.760712,148.374908,141.028336,143.723145,142.091782,44266980
31-08-2018,144.364777,146.674606,142.664474,144.525177,142.88472,22107612
03-09-2018,145.006393,145.904663,130.986969,135.061264,133.528229,31267861
04-09-2018,135.382065,138.846832,129.607483,134.997101,133.464798,45530498
05-09-2018,133.585526,139.039307,132.045639,135.349991,133.813675,55270563
06-09-2018,150,170.649994,139.350006,163.699997,161.841904,74817700
07-09-2018,165.25,169.899994,155.699997,157.350006,155.56398,42704819
10-09-2018,158,158,149.649994,150.75,149.038879,20590646
11-09-2018,151,153.699997,146.300003,148.25,146.567261,15083637
12-09-2018,148.5,150.149994,142.75,148.899994,147.209869,16166704
14-09-2018,149.75,152.899994,148.25,150.600006,148.890594,8859644
17-09-2018,150.199997,155.649994,146.800003,152.050003,150.324127,10925422
18-09-2018,151.949997,154.850006,146.300003,148.449997,146.764984,7447741
19-09-2018,149.399994,150.699997,145.300003,147.350006,145.67746,5315295
21-09-2018,148,153.5,132.649994,138.449997,136.878494,12829824
24-09-2018,138.449997,139.75,131.149994,134.5,132.973312,5960439
25-09-2018,133.5,142.399994,125.650002,138.350006,136.779633,8571550
26-09-2018,140.399994,142.5,133.699997,136.5,134.950623,6768299
27-09-2018,136,143.050003,132.699997,142.25,140.635376,9769528
28-09-2018,142.649994,143.399994,125.599998,130.600006,129.117599,11876058
01-10-2018,127,138.600006,121.550003,137.350006,135.790985,9826192
03-10-2018,137,141.5,130.050003,134.800003,133.269928,6829117
04-10-2018,129.399994,134.300003,127,132.949997,131.440903,7184987
05-10-2018,131.550003,135.75,128.25,130.199997,128.722137,6099515
08-10-2018,129,134.850006,121.349998,133.149994,131.638672,10658358
09-10-2018,136,137.699997,129.350006,135.899994,134.357437,7186017
10-10-2018,136.5,147.850006,135,143.75,142.118347,9209149
11-10-2018,138,143.399994,135.149994,138.199997,136.631332,8421556
12-10-2018,140.100006,145.399994,140.100006,143.850006,142.217209,6338784
15-10-2018,147,153.75,143.800003,152.449997,150.719589,9011923
16-10-2018,152.350006,160,151.75,157.649994,155.860565,9671300
17-10-2018,160.100006,163.649994,154.25,161.75,159.914017,11660585
19-10-2018,158.5,170.699997,158.5,168.75,166.834564,11861481
22-10-2018,171.100006,176.699997,164.399994,168.5,166.587418,13950566
23-10-2018,169,171.850006,166,169.550003,167.625488,8339433
24-10-2018,171,172.25,165.100006,167.550003,165.648193,5451065
25-10-2018,166.75,174.399994,161.5,172.100006,170.146545,7460591
26-10-2018,174,174.75,165.300003,166.75,164.857269,6982991
29-10-2018,168.649994,172.600006,165.050003,171.75,169.800507,5332500
30-10-2018,172.5,174,168.100006,169.050003,167.13118,3885243
31-10-2018,167,173.800003,164.699997,170,168.070389,10254679
01-11-2018,171.050003,178.100006,168.850006,175,173.013626,8041754
02-11-2018,176.600006,179.5,173.800003,175.600006,173.606812,6839045
05-11-2018,176.100006,176.75,155.800003,168.5,166.587418,12668556
06-11-2018,168.25,169,162,164.449997,162.583389,5834504
07-11-2018,165,169,164.699997,165.75,163.868622,1138303
09-11-2018,165.5,167.800003,163.949997,166.300003,164.412384,4079435
12-11-2018,166,167.899994,158.149994,160.25,158.431046,4332207
13-11-2018,160.25,163,158.75,162.149994,160.309494,3641712
14-11-2018,163.300003,163.75,158.25,160.850006,159.024246,3263131
15-11-2018,161.75,166.25,160,162.850006,161.001556,5297431
16-11-2018,163,163.850006,157.5,161.449997,159.617416,3885301
19-11-2018,162.399994,164.399994,159.550003,162.100006,160.260056,3424402
20-11-2018,161.649994,163.649994,156.949997,160.149994,158.332184,4293856
21-11-2018,161.600006,162,158.5,161,159.172546,4209404
22-11-2018,161.899994,161.949997,157.550003,158.5,156.700912,2405010
26-11-2018,158.5,159.899994,155.649994,157.350006,155.56398,2428238
27-11-2018,157.350006,161,154.25,159.149994,157.343521,3925863
28-11-2018,159.149994,159.600006,156.300003,158,156.206573,3156482
29-11-2018,159.350006,175.550003,158.699997,169.899994,167.971512,13648898
30-11-2018,168.5,174.800003,163.5,165,163.127121,9405499
03-12-2018,166.050003,168.5,163.5,166.699997,164.807846,3213684
04-12-2018,165.949997,166.5,160,162.75,160.902664,3797368
05-12-2018,161.050003,164.949997,155.75,157.399994,155.613388,8601249
06-12-2018,155.800003,156,149.75,150.550003,148.841141,5714514
07-12-2018,151.800003,154.350006,150,152.899994,151.16449,7411261
10-12-2018,146.850006,147,141,143.149994,141.525146,7484723
11-12-2018,139,155.850006,134.5,151.899994,150.175827,9251826
12-12-2018,152.800003,157,151.050003,156.100006,154.328156,4377945
13-12-2018,156,158.600006,154,156,154.229294,3499313
14-12-2018,156,157.899994,154.100006,157.100006,155.316803,3389589
17-12-2018,157.100006,158.899994,156.350006,157.949997,156.15715,1595605
18-12-2018,157.699997,159.75,156.199997,158.050003,156.256027,1689582
19-12-2018,160,162.699997,158.5,160.199997,158.381622,2312343
20-12-2018,159.399994,162.5,158.399994,159.25,157.442413,2539589
21-12-2018,159.800003,161.5,152,159.350006,157.541275,5335334
24-12-2018,159.399994,160.899994,156.5,158.550003,156.750351,3130614
26-12-2018,156.850006,164.100006,155.100006,161.25,159.419693,4065516
27-12-2018,162.25,167.800003,159.850006,162.350006,160.507217,10882426
28-12-2018,161.949997,164.300003,159.800003,161.550003,159.716293,3905985
31-12-2018,162.850006,164.199997,160.199997,161,159.172546,3890636
01-01-2019,160.899994,162.350006,155.449997,157.25,155.465103,4726656
02-01-2019,157,157.850006,152.5,154.850006,153.092346,2735262
03-01-2019,154.899994,156.100006,150.300003,152.5,150.769012,2758876
04-01-2019,152.100006,154,150,152.550003,150.818451,2777308
07-01-2019,152.899994,154.449997,150.25,151.25,149.533203,2714218
08-01-2019,150.5,154.300003,149.649994,153.449997,151.708221,2791866
09-01-2019,153.600006,154.449997,147.600006,149.350006,147.65477,4054809
10-01-2019,151,151.800003,148.5,151.100006,149.384903,3534546
11-01-2019,151.100006,152.600006,149.100006,151.5,149.780365,2254999
14-01-2019,151,151.149994,147,148.350006,146.666138,2624582
15-01-2019,148.5,149.949997,147.25,148.649994,146.962723,1805678
16-01-2019,148.199997,150.699997,148,148.449997,146.764984,1574176
17-01-2019,148.399994,151.25,146.350006,149,147.308746,2618859
18-01-2019,149.699997,149.800003,144.550003,146.75,145.084274,2306520
21-01-2019,146.5,148,144.25,145.949997,144.29335,1763205
22-01-2019,145.399994,146.649994,141.699997,145.699997,144.046204,2261667
23-01-2019,145.5,146.5,142.050003,143,141.376846,2322990
24-01-2019,143,144.050003,141.100006,142.550003,140.931961,1678843
25-01-2019,142.850006,145.449997,136.149994,137.350006,135.790985,3297651
28-01-2019,138,141,118.949997,136.399994,134.851761,9404485
29-01-2019,136.449997,143.800003,133.600006,140.800003,139.201828,4301493
30-01-2019,140.899994,141.5,136.5,139.899994,138.312027,3102926
31-01-2019,139.5,141.75,135,137.149994,135.593246,3498642
01-02-2019,136.949997,144.800003,134.550003,143,141.376846,7091209
04-02-2019,142.899994,142.899994,121.300003,123.099998,121.702728,9832462
05-02-2019,122,127.400002,119.599998,124.25,122.839676,8484607
06-02-2019,123.849998,124.199997,114.800003,122.900002,121.504997,9905219
07-02-2019,122.199997,126.800003,119.050003,123.949997,122.543076,9826247
08-02-2019,123,125.449997,115.699997,123.75,122.34536,8059813
11-02-2019,122.949997,123.25,115.800003,118.199997,116.858345,7048335
12-02-2019,117.199997,120,115.349998,116.949997,115.622536,3698931
14-02-2019,118.449997,119.5,116,118.099998,116.759483,4962697
15-02-2019,118.150002,121.150002,116.5,119.800003,118.440193,4509378
18-02-2019,118.300003,119.900002,116.099998,117.5,116.16629,2569451
19-02-2019,118.400002,119.800003,116.800003,118.25,116.907784,2644152
20-02-2019,117.949997,121.099998,116.199997,120.050003,118.687355,3739081
21-02-2019,119.800003,121,117.900002,119.400002,118.044731,2698192
22-02-2019,120.25,130.699997,119.800003,128.050003,126.59655,14695085
25-02-2019,125,133.899994,123,132,130.501709,12769956
26-02-2019,130,134.300003,128,132.100006,130.600571,8879092
27-02-2019,133.800003,136.300003,129.550003,132.25,130.748856,5875292
28-02-2019,133.5,134.199997,128,128.850006,127.387474,3960957
01-03-2019,130.350006,135.199997,128.850006,133.850006,132.330719,7738116
